review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date
60EF633993197390978284101385BBF7,C14280403027095676CE13109D5E2864,3,BOM RELOGIO ENTREGA RUIM,PRODUTO DE QUALIDADE ENTREGA MUITO DEMORADA,17/04/2018
3B2D60E294FD05F9B84252474FE09C8A,1A1B532E9FC48A702923B8EF014735E9,5,BOM,GOSTEI MUITO,11/07/2018
944B53FE2AAAD7BF9629A0843E1BE401,6F7E43972ED0A7FDBF29EDF7CDE6D2AD,5,PRODUTO OTIMO,ATE AGORA TUDO PERFEITO PRODUTO E ENTREGA NO PRAZO,16/08/2018
0EDF369D108DFC1F8B379C8891A3DA90,AB589D1A6095C7F435A62F503146E1CF,5,RECOMENDO,TUDO OK,12/05/2018
1BB3B0D6A428CFDCF089DACD86B2436C,470AE997EFF151EFFB3503ADD146880B,5,ENTREGUE NO PRAZO,SUPER RECOMENDO OS PRODUTOS SAO LINDOS,07/06/2018
3547ADE529A1B5A5E093456476B22C58,D8721B9F395286C3B43FF47A250AD40A,2,PRODUTO ERRADO,PEDI DUAS CARTEIRAS UMA VEIO COM DEFEITO E OUTRA VEIO ERRADA N E A Q PEDI PEDI REEMBOLSO E CREIO Q ISSO CORRERA BEM,05/08/2018
6A4DFC5EEB7C30330534E09EE9B26FF3,8BAB0782E1F2A9FDC338A883C124F75B,5,OTIMA,PRODUTO CHEGOU ANTES DO PRAZO ESTABELECIDO,03/08/2018
36616D6D454EFA4F7E3D4AE66699A318,55AF89BD3634844ABC96B00C4CAA76A5,5,TOP,EXCELENTE CHEGOU ANTES DO COMBINADO PARABENS,11/08/2018
95F8467982C03B0CC9EB587933347E63,67816BC8A83ED1CA09B99C2512CBEDB3,4,RECOMENDO,APESAR DE NAO TER UM BOM ACABAMENTO O PRODUTO E BEM FUNCIONAL,07/07/2018
089309332406B2AC838750C5E933181F,2709EE9D4FC363BD22B6BC782FA3668F,2,ESCLARECIMENTO,BOA NOITE NA COMPRA DIZ WIRELESS 150MBS MULTILASER MAIS 3G NAO TERIA QUE VIM O MODEM 3G QUE CONECTA NO USB NELE,06/06/2018
57207975F6A1D00F8DF01557DE65CB1E,1FC6CC3C8938ADB70A710CC1B701337B,4,SATISFEITO,SATISFEITO,28/06/2018
34482D4F2E4C3414578E6DB34362BDAB,FEDC85BB24209961B595782F2C259C4A,5,OK,MUITO BOM RECOMENDO,21/07/2018
3620D6E5D561991AF5FF9F6A8BDCC3C4,2C9BC10B715272770D51948B929485F7,5,EXELENTE,ATENDEU AS EXPECTIVAS,01/06/2018
4C473561A45AC9EA4CCF3868FFB8A75F,F82746601C1969D00D63E14A786F322D,5,OK,MERCADORIA CONFORME FOI PEDIDO CHEGOU ANTES DO PRAZO RECOMENDO,30/08/2018
CA4337C4D52184F5CF03F51CF7F38C7A,71BD2B49A4E92C385E1C668B56AEA592,5,LINDO,PARABENS A LOJA LANNISTER E O PARCEIRO MEU PRODUTO VEIO BEM EMBALADO E ELE E MTO LINDO E GRANDE DO JEITO QUE EU QUERIA A COR MARROM E CONFORME MOSTRA NA FOTO EU AMEI O MEU PENDENTE,23/08/2018
E9B1EFCC9DD695B59C0DC9C52906C58F,E57E73A70EAE13788DA4C7FD3B96ED0B,1,NAO RECEBI OS DOIS PRODUT,RECEBI APENAS 1 PERFUME PERFUME H2O O PERFUME OTOTEMO NAO RECEBI AINDA ESTOU PREOCUPADA POIS NO PEDIDO CONSTA QUE RECEBI DOIS PERFUMES,09/05/2018
FFCA2B5C34B686FEED1D2B2713B3AD07,C83F1117BC97D473FEC6E5D6FF5DCE92,5,SUPER INDICO,MARAVILHOSA,16/08/2018
115F129F19B4976B3EABD65ED6901F0C,26466061ECF0630DB081AEA8581B871B,1,DEFEITO,O PRODUTO CHEGOU BEM ANTES DO PRAZO MAS COM DEFEITO VEIO QUEBRADO O LUGAR DE FAZER O ENCAIXAR MUITO BONITINHA MAS FRAGIL TENTEI REALIZAR A TROCA PELO SITE E NAO CONSEGUI,15/06/2018
B45BCDE5E4D91FFEF751D1F3788721C0,37975A7EF83D81D3C78D1920BB923F8B,4,TUDO OK,AINDA FALTA A CAPA,22/05/2018
071A678BD71A9B375F6B4434D3D263EB,D3E737E1EEF1AA87AD5C92BCBF7396DC,4,BOM,ENTREGA FOI RAPIDA SOBRE O PERFUME E BOM MAS JA TIVE MELHORES MAS PELO VALOR VALE A PENA,26/04/2018
EE1753B925A39250E5ABE7D3D2224ECC,64BA7F5F2B493323D5DAE1634F812CB5,5,MUITO BOM,VEIO NO PRAZO E FUNCIONANDO MUITO BEM,26/06/2018
A06E7C4F5BF7D2E92A196357F4105842,DB10E5B34779EBE39E1BC929469EB841,1,ATRASO NA DATA DE ENTREGA,JA ENTREI EM CONTATO COM A LANNISTER PELO TELEFONE E ELES ME FALAM Q VAI MANDAR O LINK DIRETO COM O PARCEIRO PRA EU SABER DETALHES DA ENTREGA DA CONTA E ESSE LINK N VEIO PESSIMO SUPORTE AO CLIENTE,16/08/2018
7C99C71186D357D0FDB2D03294A6F4B9,CE101239D4D3C22D02503FC803C73BE6,5,RAPIDA ENTREGA,OTIMA,17/05/2018
0791C771F1267190EC3FF08E214ACB3F,04B2AFB6447774881079872788D97883,5,EXCELENTE,EU RECOMENDARIA ESSA LOJA CHEGOU DENTRO DO PRAZO E OTIMA MERCADORIA,27/04/2018
C020B491CED40EAA538C6490F36D2D61,8FDE182213914D24ED0BB9D4B02371A0,5,ENTREGA FEITA COM SUCESSO,ENTREGA FEITA E O PRODUTO E O QUE EU QUERIA MUITO BOM,04/06/2018
AD9C2612CC5EA378A403F3BA94CD22DE,D14460D3FA8F54B8F0F7BEFD11820202,5,AGILIDADE,CHEGOU SUPER RAPIDO E BEM EMBALADO,14/07/2018
2E708B2A717A66F5A449F1FE68C1AE6E,BDB52FCC684D212FF85BA88D4ACC3B7B,5,EXCELENTE,CHEGOU MUITO ANTES DO PRAZO,05/08/2018
FF669E25464A56198854A4737C826A00,5CAFDE3FDF1A583C0A5D7FDC7B526AD1,3,BOM ACABAMENTO,NAO INSTALEI AINDA,12/07/2018
11FB960B6F2005DB554EFCFFCC3C1D88,44150E408D0BD0A5341DB3E4F11A98D8,5,RECOMENDO MUITO BOM,CHEGOU ANTES DA DATA PREVISTA TUDO OK,16/08/2018
080797BB72A234058F3720AD871D7A25,5200457B47C6543E5756C85AB87B4F2F,5,SUPER SATISFEITO,OTIMO PRODUTO PRAZO RAPIDO,03/05/2018
2D7D90F87E8F6F549C7DDEEDC381468F,E54709B9EA953FC92E1964E0772EECAE,5,BALANCIM 100,AINDA NAO PODE AVALIAR O PRODUTO ESTOU AGUARDANDO A MATRIZ E OS BOTOES TAMBEM COMPRADOS NO SITE DAS LOJAS LANNISTER ESTOU ESTRANHANDO O FATO DA NOTA FISCAL DESSES PRODUTOS NAO TER SIDO EMITIDA,01/05/2018
A7F467C86EA301CDA395BC932654AEA8,99E5F0C685CA94E5A1C7134B1898BB1A,5,PERFEITO,ENTREGA DENTRO DO PRAZO E PRODUTO EM EXCELENTE CONDICAO,14/08/2018
BF75A9ED323BEAB62CDFCEDC8ACB38CC,10251CA016384AFB8D4954DA5FB3B419,5,BOM COFRE,COFRE COM BOM ESPACO INTERNO E PRATELEIRA PARA FACILITAR A ORGANIZACAO BOM PRODUTO,07/08/2018
08667B6077F24D86950B1642B5CA9632,24040B0114230E6113EA96D0161FF4A9,5,MTO BOM,CHEGOU ANTES DO PRAZO E O PRODUTO MTO BOM,25/05/2018
B1BCC5DB3418B49A915E576111F169E1,2C1A279890C82005E7D51B4717CC0080,4,X,X,22/05/2018
61F158504F3F43C494BCF7BA02D254CA,B5BDF19B8BBC9D7DAF5EB8F087A8895E,5,OTIMO PRODUTO,OTIMO PRODUTO ENTREGA MUITO RAPIDA,30/08/2018
B06F6882B1C0BC82DDF057B58B86FE50,2DAEE070F2042C8B7A8E9FDDE778A31A,5,MUITO BOM,OTIMO EXCELENTE PRODUTO RECOMENDO A TODOS,12/07/2018
73825C944419BE59995FDF5755400BA0,25A93076658202368073FB3697A3F4EF,3,TROCA DEVOLUCAO,A EXPERIENCIA DE COMPRA ONLINE E A ENTREGA FORAM BOAS POREM O PRODUTO NAO ATENDEU AS EXPECTATIVAS E ESTOU TENDO DIFICULDADES COM A TROCA DEVOLUCAO,15/05/2018
0CFF4436B45B97159E535B4E4DCE44C2,1A65D6928B5EE7A7AFB52DAD3CCDF11C,5,OTIMO,TAPETE LINDO E PERSONALIZADO BORDADO EM VOLTA E COM O LOGO CLASSIC TODO DE BORRACHA PVC MT BOM FACIL DE LIMPAR,22/05/2018
F425C943B7FE3D6E92476790215FAB77,E995D882FF7B28EF28CD7E87737FCCEC,5,BOM ACABAMENTO,PRODUTO BEM ACABADO,05/07/2018
C45AE2CC19FA8D1BA41E539A48F7DA5A,28F079A1F1568FDA3A17841D6FE48390,4,BOA LOJA,BOA LOJA CUMPRIU TUDO O QUE ESTAVA NO ANUNCIO A ENTREGA FOI SUPERRAPIDO,24/06/2018
EF8AA48087495CA0ECF32E3375E09D45,F0F7DC2419CA55C30F76A386584B9980,4,BOM,DE FORMA GERAL O PRODUTO E BOM POREM SOM SAI MUITO BAIXO O QUE TORNA PRODUTO EM UM PRODUTO DE MEDIA QUALIDADE,28/08/2018
9A9299760DA8C8F137D2A18D50AE7991,0F9DB6B2900040157D27F21AE0F3D86D,3,TARGARYEN,A CAPA E MUITO BOA PARA O CELULAR MAS E PELICULA INCLUSA E DE MUITA PESSIMA QUALIDADE,09/08/2018
0CFFE48417B97928C3CDAF4F44CE6463,32F0E397D36F01E44C8C257CEAECF508,1,MERCADORIA NAO ENTREGUE,NAO POSSO AVALIAR O QUE NAO RECEBI,10/08/2018
668FCFC39B15A8751FD9F9C3721C6533,A0D3B62390E72DCFD8FC6B29C1AF0061,5,OTIMO,MUITO OBRIGADA,18/08/2018
B46E9EA6CD78B7B167C866332D9DB6A0,D0FCB0E64631DCF3A108B1837A69D9A5,4,RECOMENDO,CHEGOU OBRIGADA MAS A CAIXA A EMBALAGEM AMASSADA E E UM PRESENTE,15/08/2018
5DD67A60F5B385F2CD698F6288DCCC9D,5410087995E1EBB53C26CE8E52FF29E0,5,MUITO BOM,ADOREI OS PRODUTOS SOMENTE ACHEI MUITO RUIM TER DE PAGAR 2 FRETES PARA O MESMO PRODUTO DO MESMO VENDEDOR,21/07/2018
CCD343B646110DA75698E132FCFCB187,800D19E2EED430CBD8E9BCB12087794B,5,RECOMENDO,ENTREGA ANTES DO PRAZO OTIMO,15/08/2018
C66884522B6C22BE174B8441AFFC7530,3D61E9970CFB1669C490645D74BF7405,5,ENTREGA SUPER RAPIDA,LANNISTER ESTA DE PARABENS ENTREGA SUPER RAPIDA,28/07/2018
CCB7D16B309B58A778C864FAEC6C6118,EE2C523648F8D3FDDBA9F09BC16A6490,5,ESTA SUPER APROVADO,BALANCA DE OTIMA QUALIDADE TEM SUPRIDO AS MINHA NECESSIDADE COM MUITA EFICIENCIA,27/04/2018
2043259DE03F7957F399D2F504539157,979FDFC1766453994DF684EE9637EC80,1,PRODUTO VEIO DIFERENTE,PRODUTO VEIO DIFERENTE AO ANUNCUADO LIGUEI E SO ESPERANDO O CODIGO PARA A DEVOLUCAO DO PRODUTO E REEMBOLSO DO VALOR PAGO,26/07/2018
F4FD01C1CFB418150D139BC91A135482,6E35FAB28A9F5BB616818CDA6EABBD71,5,MUITO BOM,ENTREGA NO PRAZO GOSTEI,16/06/2018
4BC94A13B4DC1784656510293278F37B,6EF6C0A23F7F0B6BBE9DFBC5F22B56C6,5,ENTREGA ANTES DO PREVISTO,PRODUTO OTIMO CHEGOU ANTES DO ESPERADO,28/08/2018
848D5324B9CB5AA4CC0F6F357863C9EB,D888F4591D9DD27281A58331A6A9DB93,5,SUPER RECOMENDO,OTIMO DEU TUDO CERTINHO NOTA 10,17/08/2018
B6B6AFD5B6F92FFDF7C7775A565E7402,03350E641D4D30D50B38C2E3030CD394,5,OTIMO,OTIMO PRODUTO E CHEGOU ANTES DO PRAZO,19/08/2018
52D021731969385CCACD81288C54D9E8,D60A89AB9BC1E68834465AE630C3343E,5,KIT FESTA,EXCELENTE PRODUTO VEIO EMBACO PERFEITAMENTE CHEGOU ANTES DO PREVISTO AMEI,26/04/2018
10088EA78751C26D9B0D0CCB6699586B,CB64FE77F78101CE43BDFFC7BE77C9A4,4,RECOMENDO,PRODUTO CHEGOU DENTRO DO PRAZO,10/05/2018
FE575A484E2222FFE6707538D9F521BE,0F758F5895563CE1892043BC8F17DDA1,4,MUITO BOM,PRODUTO DE OTIMA QUALIDADE PARABENS,21/06/2018
499B0820814F9E7D1F7F50EB4D4BACFD,AEA6F638EC66F7A8DB1A9216DDAAFF2B,5,SUPER RECOMENDO,CHEGOU ANTES DO PRAZO,23/08/2018
BD90607F4A5E655BD1B13E545620EECC,189BA95D81C72D1250E45DF72F8ACAA4,1,NAO RECEBI,TA DEMORANDO MT,23/05/2018
39E26FEDC226032FDF29E1145C1507A6,AC81FB6FACE0AF1B93E2A059AD7B9F23,5,OTIMO,EU AMEI O PRODUTO CHEGOU ANTES DO PRAZO,12/07/2018
AE41D0D7BE484521ECE44B404CEBE419,C8F2CB814F847FFF855420BA64C42282,5,OTIMO,ENTREGA RAPIDA PRODUTO PERFEITO,28/04/2018
ECD30AD71B1A6BE967F483F490915FB1,A5A854651CFE0D8DA9F1669266FD4063,1,VOCE PAGA 2 E RECEBE 1,ROUBO NA NOTA FISCAL SAO 2 UNIDADES MAS NO EMBRULHO VEM APENAS UMA QUEREM COBRAR SEM ENTREGAR,15/05/2018
3F1AFEC52931D1E5516E82FCD4BF4347,A07589BD08C0F6F6E01DAD0A425AA352,5,EXCELENTE,ADOREI O PRODUTO E A COMPRA EXCELENTE,28/06/2018
EA022EBA0E8A99F752BBFB1EEB23182F,C1C46208EBD1440F4DA5B7197C544D6C,5,RECOMENDO SIM,ASPIRADOR MUITO BOM LEVE E FACIL DE MANUSEAR,28/08/2018
3A00F6FB2F95B8B6370F89E1EB34270E,71E99DE0514A59F2E5AC80E89773802A,3,DESTA COMPRA NAO GOSTEI,VEIO UM RELOGIO FEMININO NO LUGAR DO RELOGIO MASCULINO QUE EU PEDI FIZ O CANCELAMENTO E A DEVOLUCAO DO QUE EU RECEBI E TAMBEM SOBRE O ESTORNO E NAO RECEBI NENHUMA RESPOSTA,19/06/2018
95B9C4B17B4535A8DCDE77EA466A6054,92C6C7ADF4C5B367D2DA122056510DBD,5,OTIMO,GOSTO MUITO DE COMPRAR COM LOJAS LANNISTER SAO CONFIAVEIS,26/04/2018
D28E1EB3775ED44C9BD007DD301C7BAE,A014AB9C0E9C112B791293DC9EC38320,3,CAPA VEIO NA COR ERRADA,COMPREI A CAPA DE COR PRETA POREM RECEBI EM 23072018 NA COR BRANCA GOSTARIA DE TROCAR VISTO QUE O PRODUTO VEIO NA COR ERRADA,24/07/2018
110E233FF43F651DDCA445E80D6746CF,344AEC04212FF4FB3B73F86F50AD49B9,5,MUITO BOM,PRODUTO CHEGOU BEM ANTES DA DATA PREVISTA,24/05/2018
DBF6E27FAFCEC3228EB84AD6C0008FC3,D7BFE7EF14D1DEBEE523B680AE421489,5,RAPIDO E PRECISO,EXCELENTE LOJAENVIO RAPIDO E PRODUTO CERTO,16/05/2018
C133AF9CDE2B253EFAEA865171BD9991,F6ABDF036DBFAA78FA40D68F83A20968,5,EXCELENTE,RECOMENDO A TODOS A COMPRA DE PRODUTOS NA LANNISTER MINHA COMPRA FOI ENTREGUE A CONTENTO E NO PRAZO,21/08/2018
0A15D67ADFC5BD4B56E19F9F75C7A23E,785E849A702DAB4672F0FEBCF4C1AFC5,5,MUITO BOM,O PRODUTO CHEGOU ANTES DO PRAZO PREVISTO,27/04/2018
A44891F74FE94F29DBBFA6F7B60CCEBA,18C1040BAC4B6A31A10B6D4201072CE2,5,MUITO BOM,RAPIDO AINDA VEIO COM UM BRINDE TOP,18/05/2018
89411999CF6C8324D7E03F39B5EB6E9D,3C91FB2601D8D06E7E3C9EE4F79060C0,4,OTIMA,SISTEMA OPERACIONAL DE COMPRA FACIL DE SER MANUSEADO E COMPREENDIDO ENTREGA RAPIDA E O METROS COMPRADO CORRESPONDE COM O DA PROPAGANDA COMPRARIA NOVAMENTE,17/08/2018
712D37CA4D8DD3AC08C756C646B512CB,363814E98FB75811E4465C3B7FC84CA5,4,BOM PRODUTO,O PRODUTO CHEGOU NO PRAZO E EM PERFEITAS CONDICOES,14/06/2018
4D3FF9F8C57CC584747EB184EF4CDEBE,C54D822DCFD0F7C672574A607C9403B3,5,TOP,ENTRE SUPER RAPIDA,05/06/2018
CDE63556EF00A605BFF898CEB2F4D559,F099A4BF3C8C87B391CBB899F02D8E47,5,SUPER RECOMENDO,TUDO CONFORME COMBINADO,30/08/2018
CCC0262AD37CA5BFB21F5A0157CD1ACD,AAF899AC4389CBF67485784AC38FCE72,5,RECOMENDO,A ENTREGA FOI REALIZADA CORRETAMENTE DENTRO DO COMBINADO O PRODUTO VEIO PERFEITO E EM CONDICOES DE USO,19/05/2018
9D25A54A1A44411D1ADF1A5FA4557445,96CF7ECD8C676D61BE261FFDDA90B008,5,OTIMO ATENDIMENTO,LOJA CONFIAVEL,21/07/2018
F243D526BEC037FE86C0606361FDA1FE,9075ECAB41FDBE2EDAAE75CFB6CB09B2,5,GOSTEI DA EXPERIENCIA,PRIMEIRA VEZ QUE COMPRO PELA LOJA VIRTUAL E NAO ME ARREPENDO CHEGOU NO PRAZO,07/06/2018
5808AD5DA44E92C2D7D60B57E961B57F,56805B4CF0EBC9CD9F7619783CAE47E3,1,PRODUTO DIFERENTE,RECEBI UMA ESCOVA DE OUTRA MARCA NAO CONSIGO RESOLVER O PROBLEMA PESSIMOS ATENDIMENTOS DAS LOJAS LANNISTER E PARCEIRA,27/07/2018
D713665425AF0B92768A22B383C0E4E8,125380A45478FAE5BD5466553F2ED928,3,RECOMENDO,CHEGOU BEM RAPIDO E PARECE SER BOM SO VOU DESCOBRIR COM O USO A CAPA PARA O SOFA DE 3 LUGARES VEIO UM POUCO MENOR A LARGURA VEIO 146 MAS A DE 2 LUGARES VEIO NO TAMANHO CERTO,29/08/2018
223947EC19F3829F3C06E8263E0CBC04,E94D8ACE7446337BA22419B2218A8303,5,SUPER RECOMENDO,O PRODUTO E CONFORME A FOTO ATENDEU TODAS MINHAS EXPECTATIVAS SUPER INDICO,19/05/2018
1D06E8E642B2EDA9B461648478096145,0FE3F84CF0535AD78F10115634D7ED88,5,RECOMENDO,OTIMO PRODUTO CERTINHO ENTREGUE DENTRO DO PRAZO TUDO OK,08/06/2018
4AE27B71D52F5E00DFD42D7A2E555077,1452442FE3E8CC6D3A1A8D8FC92DC019,5,SUPER RECOMENDO,MUITO BOM PRODUTO E CHEGOU PERFEITO,01/05/2018
4B00A56D9183C6E052113CD523D5CE95,D64D6B004A4FFD419003FC0A128C1C50,5,SUPER REVCOMENDO,FANTASTICO,31/07/2018
C12920CDFE6908D5339800E458611A89,6C355E2913545FA6F72C40CBCA57729E,4,FRETE DESPROPORCIONAL,AO COMPRAR 11 LIXEIRAS TIVE QUE PAGAR O FRETE INDIVIDUALMENTE COMO SE TIVESSE COMPRADO APENAS 1 LIXEIRA O STARK PODERIA TER MONTADO 1 CAIXA MAIOR COM AS 11 LIXEIRAS DENTRO QUE SERIA MAIS BARATO,12/08/2018
F56E4F3100321C260EAF9EB02800945A,5A42ABF0EEE65D3A1E361AA49561A521,5,OK,OK,22/08/2018
4CE0959B9C77F8D6AB978AAB4E63AAFE,3223FDA0DE8D832B8E1224F6ADD1245D,5,MUITO BOM,PERFEITO,09/05/2018
A3C8279E3602CA6080C5F62F6CBEE83E,68743B7445AB5CE45C40B8490752C44D,1,PESSIMO ATENDIMENTO,RECEBI PRODUTO ERRADO A UMA SEMANA ACEITEI MAS O VALOR DO PRODUTO ENTREGUE E MENOR PEDI REEMBOLSO MAS ATE AGORA NADA FAZ 9 DIAS JA,31/05/2018
F131D351CA82B5D6C47F6AD7627CE4AB,476B812A7E4FC972646EB390517BDDCB,5,OTIMA,RECEBI ANTE DA DATA ENTREGA A AMERICANA ESTA DE PARABENS O TAPETE MUITO BOM COR BONITA EU SUPER RECOMENDO,31/08/2018
9E62432358841C9B5857D463BA3A62A7,D10EAFA208521DC30796E6A26099B6A6,5,PRODUTO MUITO BOM,OTIMO QUALIDADE,26/07/2018
182EF9E197469987085E5E9F7C60EFC4,7C927A3DFB1AF7E87C6A262FC4B0A8FD,5,SUPER RECOMENDO,PRODUTO BOM GOSTEI MUITO,25/07/2018
E1C810E80122F66BD35D9A7988413128,ADB029A9E8EA33A3451D05C43F495905,5,PARABENS,COMPREI NA SEGUNDAFEIRA A TARDE TERCAFEIRA FOI FERIADO E NA QUARTAFEIRA O PRODUTO CHEGOU EM MINHA CASA PARABENS PELA RAPIDEZ,03/05/2018
0CBB6C4A0DD218723FA235BF6941308C,F8631B34C3DFDAD3833C611007F62455,1,PRODUTO BOM,O TAMANHO E PEQUENO E PERCEBI DEPOIS QUE NO ANUNCIO NAO DA DESTAQUE AS DIMENSOES DO PRODUTO DEIXA A DESEJAR,03/05/2018
80F4904DE6F4A14856B35093FA5CB4FF,43887F3FF49629A7D608220B3A832E5F,5,PERFEITO,A ENTREGA FOI REALIZADA ANTES MESMO DO PRAZO ESTABELECIDO PRODUTO BEM EMBALADO E APROVADO,26/05/2018
4CE356E500322A6632AEB92E8225FB27,F9CAECC41DC2D3C623AA7B362611FDD2,1,PRODUTO MAL FEITO,PRODUTO MAL FEITO TORTO COM AS SOLDAS MAL FEITAS,18/08/2018
46BBFD645772DFA7BC83035076A4E95E,30524D6F42CC124D17D641B49E792B87,1,PRODUTO COM DEFEITO,COMPREI UM PRODUTO QUE ESTA COM DEFEITO E NAO CONSIGO TROCAR DA ERRO NO SITE,17/08/2018
82F3D60973B20AA2D1095CBA2C851035,A16DE84E54832907EAAA4084DD0D90D2,5,OTIMO PRODUTO,ALMOFADA LINDA COR LINDA E GRANDONA FIZ UMA EXCELENTE COMPRA,15/08/2018
B4B5ADA90C525BF54D28D2133F868B07,A024D7476A847E0453984EECB8BE6076,3,RECOMENDO,TUDO OK,23/08/2018
2DF16BB02CD90F26E6C9AC0CE501E004,DFA6EEAD1006319E9774DE25417757A7,1,RECOMENDO,SEMPRE COMPREI E NAO TIVER PROBLEMA POREM DESSA VEM SIM MEUS PRODUTOS NAO CHEGOU ATE AGORA,10/06/2018
A5C0A22F52DB60DC11E135423C87021D,E6FC62EF4617437D265BD9BEF92CD9D3,5,SUPER RECOMENDO,ATENDIMENTO NOTA 10 PRODUTO DE MUITA QUALIDADE E PRAZO DE ENTREGA RESPEITADO ALIAS CHEGOU MUITO ANTES DO TEMPO DADO INICIALMENTE PARABENS,27/06/2018
50159BE3324818783D2662534EB31484,627DD35DBC686A525AA1224E523D82F8,3,BOM,O PRODUTO E BOM A ENTREGA E RAPIDAMAS FRETE MUITO CARO,04/08/2018
28983631AFFCC1F633E6A5B04EE723AB,783B1D8D1782290B10A4D8633721E26F,5,SUPER,MUITO BOM,29/08/2018
F2625714A147F2377D6F1C214B666BCD,22085BE04A775C3ED4245C35BD9F822F,4,BOA,SOMENTE UM ADENTRO O TERMINAL DO CARREGADOR NAO E COMPATIVEL COM AS TOMADAS DE USO ATUALMENTE SENDO NECESSARIO UM ADAPTADOR SOLICITO QUE ENCAMINHE UM CONECTOR COMPATIVEL ABRACOS,05/06/2018
F2395AB617CCF04F0C89ABFD9F0334B1,8624511AA767A83ED91A47C158320964,1,INFORMACAOPREOCUPADA,MINHA AVALIACAO TA SENDO ESTA PQ AQUI APARECE Q RECEBI O PRODUTO E AINDA NAO CHEGOU EM CASAPOR FAVOR QUERIA SABER O Q ESTA ACONTECENDO ATENCIOSAMENTE JULIANA,31/08/2018
699013A9A3324862CA1AA07C89679F75,CC6E97AE2828FBE0E3D687628B51C155,1,DIFERENTE,MATERIAL INFERIOR AO QUE DEMONSTRAVA NA IMAGEM,25/04/2018
637BCBA6669F1B87FA078C4CAF8FD6BC,79F0FD0747EEE58C3980CC9CDB2AFBB1,1,HORRIVEL,COMPREI UMA COISA E ME ENTREGARAM OUTRA E NAO CONSIGO FAZER A TROCA E NAO CONSIGO FALAR COM A CENTRAL,17/05/2018
BD18A1F51BF6A86608FFCBB27B30D81F,1FC6F36A09A4AFD9024B0CF47D52924E,5,RECOMENDO,CHEGOU CORRETO E ANTES DO PRAZO,01/08/2018
C10020F3C375B6436C06FD102FFABCC5,9C5921E983142D2F7A3416864C6E64BF,4,PRODUTO E PRAZO,OTIMO PRODUTO E PRAZO DE ENTREGA,27/06/2018
D3528A742597C34852A6A0B3883F8686,7AF34335ADBE8E29FA3EF500F9F2C270,3,REGULAR,PRODUTO MUITO RUIM NAO DA NEM PARA VER A HORA DIREITO PORQUE O NUMERO SAO TAO PEQUENO QUASE NAO DA PARA ENXEGAR DIREIT,16/08/2018
924A33C29C843F951FE214B8C960DD41,776AD95DFCF33CEAF3651251CC75E020,4,SEMPRE CUMPRINDO PRAZOS,ENTREGA SEMPRE RAPIDA E CERTA,10/05/2018
63D4CD537EA1C0C80AFCAD5438727F8B,A6E9B80A7636EB8DD592DBB3E20D0A91,4,RECOMENDO,PRODUTO ENTREGUE DENTRO DO PRAZO,12/06/2018
A4E7D6A1260C131F9B82932B6E1870FF,BA5FA5D6FE39ADE3049FCBC2966FC82C,5,OTIMO,CELULAR MUITO BOM GOSTEI BEM RAPIDO E SUPER LEVE EU RECOMENDO,14/08/2018
D04BFE3B90E5436B03B65E86D8B6E62D,9292F2FF747A4F8C6580FC8377BB1C8B,2,RECOMENDO,APESAR DA DEMORA NA ENTREGA NO MAIS FOI TUDO BEM,26/05/2018
5916AA36BA691B7414BAD28E12BDEF9B,DECF73DB7F53552BC92E1720BE4F0995,5,MUITO BOM,MATERIAL ENTREGUE NO PRAZO,03/06/2018
1E972E14BB9D496FEF92EDDD3DCE4CEF,B2AC7B0754B724547ABF07A172A45BF4,2,NAO CHEGOU,EU PEDI DOIS KIT E SO CHEGOU APENAS UM O OUTRO NAO CHEGOU,16/08/2018
DDC759E1AD3F1B49030AB3B319E630F6,B72AFA4AAD9D75E39C6EDEB6141A3A7B,5,SUPER RECOMENDO,JA INSTALEI E JA ESTA FUNCIONANDO PERFEITAMENTE,03/08/2018
597FDF5941886030050D9B55218A7298,D4D225097CF7FAEFA475CA4AF70F7FC4,5,SUPER RECOMENDO,ADOREI O PRODUTO MUITO BOM,24/04/2018
72281E01572EA3033177C33DF09D8A36,134141B15902A79A3932A6F486DE499A,4,BOM,BOM,30/06/2018
0F939963C4FB3FFE911DFA9AD81BB4AE,790BB4BB687FBE180A7A4228AA2C00BA,5,RECOMENDO MUITO BOM,AMEI O PRODUTO E LINDO MUITO BEM FEITOCHEGOU BEM RAPIDO,04/05/2018
8471AE8CA269A22195387AF8742FEBBE,BA207C0BBC57D7DA1D6EF7EBC895FEC4,4,RECOMENDAVEL,E UM BOM FORNECEDOR NADA A RECLAMAR,26/06/2018
653BA0ACDD44D5817CECE9EDB11262B8,A8B6CFFC34D25D7C6DEA874C364232F6,4,SATISFEITA,RECEBI O PRODUTO EM BOM ESTADO E ANTES DO ESPERADO,28/07/2018
A680A3D25F6ED03CB95EE27381B9226A,DED23D37CDCC25B37B4473B7BE770CB2,5,EXCELENTE,ADOREI,08/08/2018
36837EA9ABAEEDAD88F43E44562A224F,0D898ACC80D3C7A150BD832AC4050C81,5,MUITO BOA,O PRODUTO CHEGOU DENTRO DO PRAZO,28/08/2018
